num_rooms,square_footage,location_rating,price
1,4838,5,311420.4051906431
4,2605,3,358030.9712762546
4,676,3,300671.99343620875
2,1408,1,170286.71269509007
5,4739,2,382295.76284287486
1,2687,5,298373.05952732125
4,2953,5,435012.80130865594
4,2053,2,308808.8534858751
1,1689,3,188295.1129170399
5,2457,5,415215.6527238993
2,4456,5,329005.4363481928
1,877,2,142930.07423985316
5,1409,4,411505.2301362058
3,2852,5,396326.4092850184
3,1700,5,352219.13345645735
5,1945,4,425563.15703758295
2,4571,4,332815.84914938017
1,918,2,161025.66568120665
4,2942,5,410423.36615113606
1,4118,1,192524.00401427996
2,1361,5,283918.2230946202
3,3618,2,268903.62190545374
1,2986,3,235098.42799918563
5,538,2,291621.2242013614
1,3252,2,175329.34274061173
1,2897,4,227806.93311369605
3,4148,2,295980.88373476797
3,1731,1,242524.7087025897
4,1972,3,307498.04135953326
3,1172,3,284200.924568328
3,4130,4,381704.1520146672
1,866,1,148713.46181068098
3,3734,5,336620.9243378881
1,3236,2,171791.20058876905
1,4488,3,252521.4686767849
5,1473,5,402571.68629358214
1,935,1,146904.53447153294
4,512,5,347865.57633880683
1,2062,3,197476.9552341288
1,3218,3,226446.35978469966
2,1169,5,308741.9937539672
4,4291,2,329859.2410441417
2,2849,4,297739.8134506374
5,3323,3,378790.87821760366
1,1257,4,238488.49567320896
4,1759,4,399159.0163369235
4,4051,1,274263.1637394728
5,875,2,330269.5888251116
3,4910,1,283009.23135992675
4,2968,1,277703.84103448706
3,2811,1,232856.42717110176
5,2161,5,426034.8196547277
3,2831,3,301382.79521269875
5,3791,5,472029.0633378448
1,4374,4,274417.6619559068
1,3811,5,312953.64854395983
1,2918,5,303586.14419603354
2,3060,3,275909.7156806896
4,2129,2,321069.76411688334
5,2539,4,395878.3675927757
3,3344,1,262181.9202928026
5,643,4,384816.34794132406
2,3169,3,272262.0018509499
3,3213,3,292064.6909643247
2,1988,3,289157.0613905286
3,4671,4,364519.5761857368
4,989,2,288882.37601946224
1,4334,1,215666.12653064766
1,4968,1,160709.29188868433
4,1274,3,315786.7564054503
4,1706,1,275865.6147624769
1,4907,5,305969.3041064055
5,2150,1,321586.7628498531
3,980,4,268626.8917978972
5,1881,4,404279.42544414505
5,3384,2,405412.0816909903
4,704,2,282099.9900340734
1,2069,4,182110.0969170159
3,1560,5,315441.61105859093
1,3060,2,164373.94409033313
1,1028,4,203952.47794772979
1,4390,5,288752.7982305421
4,2853,2,334654.52754111384
1,4806,5,284453.947283639
1,3960,3,233656.59485318753
3,4749,4,397890.8984131996
4,1620,2,304878.3299996351
5,841,1,292343.0984835931
2,4008,3,261306.3857537213
1,1810,1,115840.6679714682
1,4670,5,296298.8315525082
3,4923,3,339401.36913307564
5,3652,3,395943.225743487
2,4576,4,298878.109901272
3,4623,3,308584.970797691
2,2400,4,305850.02637902
3,1576,1,221475.3391508765
3,3995,1,209518.0932850733
4,2545,1,268284.9752664772
3,4107,2,299523.3868162251
5,4838,1,367355.0621511848
4,1329,2,309102.753938376
2,3386,3,252124.94996658512
4,1127,2,293962.6438858072
2,3336,2,233830.35414804256
2,1850,1,194198.84547350215
2,529,3,236278.6840822513
3,3695,1,238562.33073638752
5,3790,5,417939.4647353029
4,886,3,330514.4570841422
2,3018,2,243284.5815674609
5,1113,1,306837.12471760646
2,2594,3,297293.76307142724
2,3285,3,269511.8469738307
1,1702,5,253006.36350655285
2,541,3,218950.01800247034
1,1926,1,167477.5377328631
1,2944,2,208936.71425015584
2,2017,4,259386.60485242278
5,784,4,335867.4123788268
5,4956,5,466899.8926258145
3,4845,1,281282.1199315474
1,774,2,136329.06536939257
5,4400,2,396668.36932987254
5,3956,2,349569.37843258743
3,3178,4,356740.8909037299
1,2168,2,179846.76018214098
2,1954,4,279464.5098115704
1,3297,5,276415.94073933276
4,1727,1,259855.11493828133
5,3215,3,383320.83092395874
3,3295,3,321806.75477092236
1,4527,1,172563.592742637
3,4607,5,420482.0764930752
4,3342,2,358249.55432023853
2,1459,2,237789.7574903201
2,3203,2,227330.53162402907
5,1218,3,362607.533831298
1,3258,5,292325.00852500024
4,1798,5,402069.89435002464
1,1895,1,161530.61367333497
1,1008,4,246399.09497914326
3,2140,2,286038.75742337696
5,3490,5,471746.946530817
5,2709,4,376362.6769751238
1,4691,4,303012.45840675436
1,2175,1,165273.25903267812
4,809,1,240078.6709118319
1,4704,2,238852.98712963288
5,1628,5,421504.5903490479
3,841,2,229052.81745473374
4,3198,5,404768.5548393384
3,1749,4,342459.4592205825
1,4225,4,307645.087600044
4,734,4,344635.9968380204
3,4705,3,349849.62666635966
4,1485,2,265871.9461590644
2,1524,5,282664.66335774306
2,2508,3,252383.07187964497
5,1247,2,328289.99330851703
4,3003,1,274907.8033512593
4,3239,5,363171.1130645624
5,1397,1,312656.78981098795
2,3354,4,293592.39960778714
4,3952,1,291523.9815338711
5,3801,2,359382.1469791946
5,1708,1,304406.2444219087
4,1221,5,385478.7425103569
2,4700,4,295680.6695431066
3,1352,2,236031.3466608842
2,3329,1,221635.23905840897
4,1059,4,325985.5792985548
4,782,3,316817.5874718738
4,1325,2,306834.4554889943
2,2821,4,302859.0982589816
3,859,1,233643.0447903708
3,1934,5,344162.45024938264
5,1068,3,351806.313395896
5,3206,3,406781.71322626225
1,546,1,138687.76216682862
1,532,1,132531.09033306604
1,2917,4,260226.34746334061
1,2988,3,221279.814342932
3,4022,4,327383.4582442064
4,1520,3,324529.5208591666
3,3640,2,312011.8972821426
3,3896,3,320342.9909165056
5,3002,4,443751.32991497515
3,4161,1,240783.44223155698
1,1014,2,143432.26220604754
5,1961,2,372311.9760950443
1,1348,2,170937.3107533111
5,1538,3,340352.5518835997
5,614,3,304156.317796896
2,3835,3,322869.16700308345
5,4031,3,396786.03113223263
2,1094,2,203885.38405234797
4,3179,1,293446.44447762007
1,4727,4,275753.2935161829
3,4468,2,300695.37519192894
4,3745,5,401703.06874674937
3,2216,2,271513.08024775924
1,3291,5,283811.7487512444
3,3305,5,356450.0552874453
5,2246,2,332658.98067604913
4,4964,1,301405.51837332034
2,4862,2,260403.109268498
3,2785,5,356838.06642307923
4,2123,3,316221.34210618027
2,2506,4,305749.6448974408
1,2003,2,198884.5237449906
1,3071,3,215554.04920137645
4,809,5,353140.4416854456
2,1046,4,269316.95736061526
4,2938,3,333819.4131449899
4,1366,5,375241.69135190244
2,1555,1,213499.76553902513
5,3919,5,458087.27619351196
3,754,3,276301.1719608148
3,4231,3,316090.45846841304
3,2280,5,347780.8581245328
4,2891,2,315567.82821026846
3,3434,2,306043.31629878597
4,2296,4,337118.9779373235
4,896,5,392612.110139482
2,1341,2,225850.90956427366
1,577,1,139211.17305625038
2,3719,1,231054.1272621683
5,2547,4,455091.510686637
3,843,2,214979.6769446357
2,2694,3,255547.7040092423
2,4147,4,326749.03168861795
2,2016,3,234770.3615918663
5,1729,5,429637.7144082527
5,869,1,321374.8025112124
3,4910,3,350510.11721523927
1,4510,1,197456.81852255273
3,1909,5,339974.95999975957
1,4010,1,151572.8365604777
1,693,5,235884.8497410933
5,4482,3,414336.27654582745
5,2683,4,458349.6840894093
2,3072,3,245419.29969156013
3,4882,5,405421.20387255447
1,4072,3,234606.8936754679
1,3859,2,237644.8310469207
1,1721,3,189075.55405614717
2,991,5,288320.3284206224
5,925,1,276931.57757877454
5,2316,5,427392.9948565056
2,1151,5,309954.96070407785
3,4648,5,398390.0331864235
3,3737,2,259248.41917324072
2,3931,1,259667.90389984392
5,2384,3,394687.57604846946
3,4502,5,388662.6801688407
1,2705,3,223184.3209743674
1,4457,5,289755.70200143196
5,1723,3,347307.80425064266
2,3632,1,215200.924206845
2,2967,5,329593.4639268422
3,4666,3,356304.093404121
5,4214,3,404247.28822064755
5,4487,2,363927.03344037046
3,4456,3,338705.35295718355
5,1863,5,462790.33842091315
5,2364,1,323342.4791741379
3,1451,2,267442.50527213194
5,598,5,385585.02483369724
3,3141,4,333097.6620996424
4,2605,2,314498.23052081227
2,4721,4,304268.41231612803
2,2108,4,273122.4531747809
5,3283,3,374419.93029310805
1,807,4,234244.88489682588
1,823,3,209077.8225522718
2,1317,1,180719.8922588991
1,2257,4,264902.72572489514
3,762,4,320840.50029556674
3,559,3,245459.91318596486
4,2967,4,356485.82301598025
1,3329,5,311110.1163165484
2,3474,1,203631.11375675234
4,4492,3,363644.6545055668
5,3336,2,338625.4986454447
3,1478,2,238787.065477469
2,761,4,241255.16296999148
2,2633,2,238193.9891173476
1,4339,2,201583.51401928643
2,4877,1,225040.45651279928
5,2823,1,341269.7735236082
1,2753,4,252422.016199645
1,3792,1,157469.72070176457
4,4293,2,341192.30218909006
1,4297,2,223731.0170872444
4,1924,4,365359.3625578665
5,2491,5,435905.83384505846
2,3799,1,186964.046257505
5,3875,5,461938.86967159016
1,1230,3,185994.6244526355
2,3977,3,270660.15111427364
2,1914,1,205692.8300759368
3,3886,5,353419.2287034978
5,2952,2,335348.61562697665
4,3510,4,390758.28327569814
5,4791,3,389554.50888370164
5,1521,2,296475.3680058239
2,1430,1,188744.22978218456
5,3416,1,314220.4173357216
5,3993,2,347722.88705548766
5,2467,1,335987.94792449515
3,2941,2,283703.157944869
2,1154,5,311750.6210956906
4,3505,5,415708.59238462086
1,4656,1,174246.13793053126
2,3284,3,283184.32490506896
3,3219,1,216575.21698598392
4,4177,2,368518.30370335927
1,2866,3,216632.0680842752
2,980,1,184370.01950383518
1,3542,5,274591.31236764905
3,4868,1,242628.93697390755
5,4691,4,461644.8790741935
1,3404,2,216944.91730353757
2,1599,5,312725.4074918983
3,4456,2,285151.49443947896
3,1833,4,296803.9628864617
3,1145,5,341649.60351639456
5,1533,1,267157.824084467
5,3784,3,422215.18430908973
2,2413,1,196849.00274885504
3,2483,5,352335.9320764136
4,1970,4,290337.17332165805
3,905,5,348740.3780598813
2,3303,2,236799.47204162017
3,1004,1,220625.78361425523
3,1304,1,238216.51455624867
4,2686,3,316284.23825771915
2,1210,3,236210.5384771059
3,4318,1,281513.6527053347
5,4269,5,491222.9126372626
1,2132,5,258999.6476410013
4,4485,3,360321.40067160525
4,2592,2,338105.61881355604
2,621,3,228851.63797105686
5,846,3,353492.2910737293
5,1658,3,377742.08689985174
5,3977,2,380612.51852048206
2,1389,5,336751.7365456756
2,2237,3,273184.556949151
2,4695,1,198675.68319666857
3,1662,4,316444.0646210415
3,1243,3,279807.95936382056
4,2459,4,366572.5481076021
4,3111,1,298067.23721906065
1,1702,4,222100.65833631845
1,2760,2,208172.1675347967
4,2433,1,250459.40358596135
1,2172,5,298412.49539832474
3,3520,1,214813.7886691352
4,1742,2,286587.55875311134
2,3597,2,226209.45401582198
5,3626,3,413961.79227687797
2,1996,5,283642.0983397433
1,4647,2,191409.0460672589
2,1819,2,199911.22088496608
4,1894,1,266352.4678078653
4,4373,2,370890.95455613465
1,4345,2,184026.70842276578
4,4378,5,457344.3571692926
2,3562,3,275195.95774853637
5,1229,1,299759.0960851194
1,837,5,227201.07644291152
5,4127,2,356167.37238582456
3,1233,4,303677.5096927706
5,3860,5,486319.0562798253
4,768,1,238696.21302677132
2,4997,5,376151.8969644846
5,4221,3,445051.7629131996
5,1650,1,295489.89778590534
2,4990,4,329989.2055516756
1,4150,1,178617.77273490818
2,1596,1,151685.0192074228
3,1619,1,214868.4151240499
5,3766,3,379924.3972842949
2,4849,5,376668.90785594494
5,2765,3,395743.0404995973
1,4385,5,291929.375872285
5,2961,3,428572.89031915774
5,1435,4,425547.84789993387
2,3121,3,282695.6367444716
1,4914,5,344018.28353492706
3,1604,2,278887.92766154965
2,1352,3,253804.4076700195
2,3723,3,310457.5199328252
1,3037,3,217386.80400370734
4,4889,2,384910.0491428665
5,4678,1,395995.0081018958
2,4180,1,238314.29190389387
1,500,5,240964.6318945395
2,1407,5,276452.6162936192
1,4788,5,265885.9940385587
1,3230,3,217085.72164980223
3,1014,2,261193.48261940555
1,2599,5,270064.5565224566
1,4379,3,250183.8629103691
4,860,4,314651.1325578741
5,2546,3,385177.8690378182
3,1425,3,253314.19182390967
5,4038,5,436804.4352104827
2,834,3,218969.4920869924
3,2974,3,319461.614296543
3,1622,3,251782.51300061852
1,1415,2,165097.13402176052
4,1002,2,326554.9471633712
1,3325,3,226687.86017099416
4,1344,1,262903.7336457655
3,1653,2,244650.88174032173
3,2740,5,369902.6351634399
4,653,5,333196.46618598007
1,3953,5,274222.59727751557
1,3256,2,198038.4094996964
3,4636,4,347112.5791665424
1,3835,2,156000.5041692933
3,2110,3,301093.74966042704
3,1243,3,297202.1687585
2,837,1,164059.86077370148
4,2443,5,409295.92767304316
4,3602,1,326112.2356238839
2,4401,2,245739.23564278052
2,2886,4,280118.5182449779
5,1741,1,279663.62473773153
3,4717,3,305470.58362426196
5,3767,2,339770.05625043204
3,4364,4,362913.89171976014
4,4513,5,409639.6944702499
5,4625,2,367478.89273034054
3,3847,1,224181.2625120903
4,2063,3,291918.59276097204
4,1929,1,271021.31754897314
2,4019,2,263126.80864086736
2,3878,2,239698.26899051468
5,508,4,398657.43351448653
1,1714,5,242582.22177221085
1,2373,3,202083.84710379087
4,3646,1,275562.3909240858
3,3457,1,256458.1043022849
5,3717,3,371932.7138321623
5,3181,2,360364.25331391767
5,3651,2,375766.5509885993
3,3115,5,348256.06360045925
4,1736,3,329871.4207667916
3,3280,1,281156.290972752
5,919,5,420577.45642291824
3,3838,4,357631.9698852474
4,3442,5,422216.13389725355
1,4795,2,172521.4641233146
5,3619,1,325304.86060351686
1,4205,2,229038.8765721102
2,4140,4,337475.33788614935
1,3689,1,171389.78771514512
2,2219,1,225328.56110563825
3,3794,3,313277.0704050665
2,1107,1,214911.521946663
1,2767,4,230771.17734512128
4,821,2,296215.8574016345
4,757,3,318250.4824135438
1,1676,3,186171.54004642833
1,1845,1,153181.15191182646
2,2481,4,310570.25243113237
1,4354,3,258930.8134185248
1,2503,5,299197.46189272596
1,3073,4,253570.0789396544
1,3343,5,262409.70237997815
5,4385,2,378871.00434401614
5,3645,3,400009.60791852046
4,4901,2,348098.65377690183
2,665,2,216134.85688390105
4,1585,4,370721.7792333481
4,4356,5,372487.65407495096
2,4005,1,196101.36722914453
2,2160,5,294144.3282854601
4,1164,2,271725.97005691007
1,3961,2,235561.3542639246
1,2606,5,248875.80461077092
3,2676,4,322162.6650088141
3,4001,1,257279.56380303824
3,3494,4,309052.7416061286
4,2432,1,321376.62349029124
2,1802,2,227924.73386087862
5,813,3,337872.12544217054
2,4054,3,290208.4330594405
5,3511,4,393045.734601524
2,2380,1,219164.08076266982
2,801,1,171448.42880213627
5,1329,1,287411.8788970658
1,3844,4,282805.9255870501
3,3178,5,340708.4524400015
4,2415,4,382801.1333043136
4,4827,1,301750.50386434555
1,4616,5,337407.4049912606
1,3885,1,181559.89777779247
4,1775,4,351341.3652098341
5,3518,2,354619.04889915243
4,4872,2,315001.4101308752
2,959,5,303415.40304852615
5,1664,5,415919.409420022
1,2149,4,275138.9153692702
4,645,2,290212.43459778966
1,561,3,183730.4857708572
5,1603,4,392856.37624462193
2,2500,1,213508.2101356788
2,2521,4,309257.3756917485
1,4182,1,185328.56022073366
5,3663,1,333222.6977958629
2,1182,4,239872.01882182172
2,716,3,252548.55751621872
2,3128,2,240230.3168240317
5,1826,1,293618.388629393
2,3908,5,352304.79596480884
5,1602,5,415860.9932715466
1,3941,3,231572.3329344768
5,3127,5,443777.44338339113
1,3235,3,228511.66439555757
1,2250,3,196254.44510817464
2,1124,4,261600.45333593545
1,2901,4,229796.66388479993
1,2462,3,232335.31503902643
3,3928,2,289679.4174415531
3,3408,3,322214.394850482
3,2219,4,354294.19340863416
4,4026,3,368875.8267773912
5,4817,3,399435.23371573986
5,956,1,297387.7266857969
3,3597,4,308149.1635103754
2,1802,4,272574.68301557086
3,4601,3,333053.9094157757
5,4967,2,401718.0253545352
3,3708,3,360479.3978757412
2,2250,5,325886.59745627834
5,4222,4,440438.3116277801
1,523,3,180295.22184664925
2,2121,1,212365.57455561607
4,1007,2,259405.83075629178
3,992,4,287964.41970466514
5,764,3,357114.75547456596
2,581,1,173903.85600518534
4,867,2,288924.36168623355
5,3471,5,469594.06826712366
5,2725,2,353898.36932161555
3,3954,4,400205.72034285445
2,943,4,237800.42341179863
1,1279,5,268447.6444193877
5,4034,4,419119.4329920648
2,1141,5,327789.8868121208
4,601,4,312776.0054705153
1,3673,3,255368.23406004845
5,3165,5,408949.2893580525
3,2727,4,289349.16349064803
3,3172,4,311227.247260238
1,4134,4,254675.01138509522
5,4493,2,382666.62896463147
5,625,4,393244.60099230305
4,4180,2,338010.92620483274
4,3183,4,400030.0510233772
3,1738,5,334803.7579610118
3,3435,3,304281.49542563315
5,580,2,317729.13481076394
2,4999,3,295347.8863744021
4,3893,2,337581.02102533256
1,2048,5,294999.5106177029
1,4366,4,286607.1225272625
1,3748,4,274947.74578075844
3,3261,4,341334.1684382605
2,4546,3,271271.3381601256
1,3028,4,272457.0731555087
3,1779,1,240669.71857770658
4,3268,3,367663.53026064317
4,2788,4,362818.31179201603
2,2043,3,255260.37983929217
3,4005,3,346445.43079206307
5,3733,2,369730.4468665856
4,4945,2,356260.6153014091
3,2068,2,248677.75619747542
2,2102,4,256526.6809961383
4,1231,1,262474.83805225434
3,1163,2,227883.17364723084
5,811,1,260168.07689234515
5,1808,2,332783.4958748321
2,824,5,286854.71662714216
4,1176,4,336792.75972731586
2,2716,3,260503.90425015136
5,4083,1,321438.2323906518
2,1392,5,308506.17290924396
4,1446,4,338404.21968265116
4,1579,1,294689.8368567856
3,1799,5,312374.8064509501
3,4797,4,349805.21397878113
1,4677,4,283267.63918729447
3,4868,4,362050.053694914
1,4557,3,276271.2958013951
3,3370,2,279435.7027422913
4,3759,4,372405.3732615888
4,1857,5,390791.4715633986
2,690,3,219793.27469862605
4,812,3,316253.03156411217
4,1129,4,345856.24879136705
1,2789,2,185789.1971787885
2,3055,3,288576.656247123
4,2998,5,427014.81449426484
4,1003,1,288790.1887603884
5,893,5,388261.7461776128
4,2112,3,331040.391694769
5,3609,5,482219.07773122494
3,3654,4,341053.06897377875
3,4305,2,290102.03025382257
4,2741,4,355400.94740564254
2,1444,3,243774.8103030522
4,1661,2,329652.96329410595
3,2496,4,347115.60709130537
5,3931,1,355854.4188190059
5,1800,1,312671.4826855978
3,1540,3,268983.86907830613
4,3450,5,383192.0893850115
3,2500,5,371319.60918844445
3,2500,2,248586.14850060444
5,3102,5,436050.60348028515
5,4238,3,388781.7580482205
3,4782,3,333301.81668291223
5,3461,2,369517.8455560294
4,4279,3,341574.35494101443
4,1966,3,314863.24528909044
1,658,2,147255.98484897922
3,2687,1,244796.75849368135
2,2457,1,180209.8485710175
4,3547,3,325945.84296640544
5,1326,1,295886.08456508984
3,3205,3,292446.7220596418
2,3823,3,226729.72549796707
2,4570,3,285419.31389005913
2,1230,3,232609.45547471402
2,1395,1,173736.20647048572
4,4091,2,350049.4938810199
1,4532,4,291878.48801556905
5,1266,2,334706.25048094394
4,2433,5,417455.39064401784
1,3520,1,159317.9682346942
4,2392,1,259693.82681776478
5,1164,1,283289.2058855759
4,880,1,257829.2628671444
5,1777,5,425189.28121663077
3,4920,4,356037.0088016562
4,4528,2,366115.5828365235
3,3992,2,256689.6132611974
4,1508,3,290322.49577595596
3,4964,5,374440.53009221464
3,3007,5,361256.03734725935
3,2811,2,288430.04678673286
2,1361,4,305216.33185942605
1,2431,1,141322.63588970012
1,660,3,230927.92722503527
3,560,3,265309.25452772377
2,4212,4,337117.0193307662
2,3980,5,333694.71319795767
5,4946,1,350944.5058860741
2,878,1,170920.80450988052
3,3920,1,252565.79106041288
5,1710,1,320512.70686473226
1,2387,5,271224.34486301366
1,2492,5,286133.05287797627
4,1936,1,256133.58601114264
3,4557,1,287833.1820137482
4,575,4,352077.5417747606
1,3502,1,168187.59659778944
2,4664,5,336917.0071095607
5,721,1,289157.6660634773
4,2319,1,245574.17255854202
3,3460,4,305758.74343480554
1,4603,2,220672.5284993804
1,1806,5,267818.04953861097
5,3151,1,276121.1303340522
1,4526,3,274806.2387658503
4,3523,2,341239.4936337569
1,966,4,188704.2810312057
1,1575,2,173992.93553424053
5,2093,2,342870.1553776227
2,1009,5,348475.6851121532
3,572,2,231163.48864525513
3,4984,2,304883.3402710024
4,1341,3,342419.94803604775
3,1226,2,300075.2452747276
5,2391,4,412977.84506790264
5,3020,5,485302.1868870671
1,4432,4,290648.42582714185
1,2410,2,201175.71824535241
4,4218,1,334303.4849087441
2,1668,5,327992.307735398
1,2989,4,277478.93592233787
5,2300,4,404049.1761423668
1,604,2,178794.2353976683
4,2092,5,406470.09718327626
4,4795,1,323820.33052896865
1,811,3,176268.99254496075
2,1119,5,249541.92304130155
3,1496,5,351428.9472518151
5,1141,2,327729.14253059105
2,1513,3,243829.03873557507
4,3403,2,297138.54128511174
5,2533,5,431241.3717785478
5,4472,3,405848.50820932764
3,3997,3,307558.76701939414
4,3458,3,360970.9306019237
3,3286,4,354891.724184306
3,2005,2,240484.57562882666
2,1654,1,198379.56756433262
4,934,1,241080.09065416458
4,3684,3,333085.598159236
2,2098,1,177642.8239276052
4,4829,4,422146.82062176685
2,621,3,225101.76637031615
4,3739,2,286647.5947738758
1,615,4,226322.76596732278
4,1751,1,305158.1950868166
1,2037,5,247238.45147312668
3,2511,4,328421.6784993785
3,2868,2,255545.26257145233
3,3582,3,330254.7220310705
5,1805,2,336671.0684923599
3,2730,5,367575.4631415684
1,1791,5,259536.78391661352
2,1732,3,248742.3184098634
2,842,3,202718.38888256915
5,1020,3,374675.9677777643
4,4566,5,448756.3900807203
3,1332,2,235045.0339623007
4,977,5,392759.8998226671
2,4307,5,345812.6048859378
1,4185,4,256830.68803660557
5,666,2,320679.93833634467
5,1826,1,363464.4127672565
5,2172,5,425690.7854842106
3,4460,5,341621.82301437564
5,1575,4,387028.0156492042
1,599,2,148964.82966496417
1,1739,5,288055.82542400114
5,592,3,353364.7624134281
2,792,3,229398.15345254005
2,1699,3,218344.68751437214
5,3401,2,369904.35160289565
3,3097,1,258460.3881775087
2,525,1,180996.936241078
5,2808,3,373467.9630898724
1,2952,3,231279.5433409043
4,3824,4,426887.9551788949
2,1903,5,299765.63867498795
3,1293,2,243086.36341663505
4,4470,3,365026.8251848321
4,804,1,248472.14191666205
3,950,4,304787.7552157632
3,1747,2,234595.87740188808
5,1459,4,419841.4266023254
1,1274,4,222775.48878007923
3,3423,4,317489.218661657
3,3937,3,301632.70914078
4,2607,4,359982.9910800661
2,1923,5,310817.3945815172
2,2447,3,292395.19188575406
3,3792,2,257925.8372728688
1,2253,2,156391.01776634893
3,692,1,213095.90009408342
1,1711,2,174230.76067493175
4,777,3,305981.09819227905
5,4643,5,453809.70039127656
4,1415,2,318639.6617072773
5,3878,3,426158.2192403219
4,4855,5,455321.9551664252
3,1108,3,221651.12821971398
3,1926,3,235758.08336152264
1,2193,1,151619.44787056616
3,1390,2,247248.5070915066
2,1588,3,200773.6678146784
3,2688,5,367699.56483247544
2,4640,1,203245.72957883487
4,2775,1,293954.4021754229
4,1836,2,328168.7979541712
5,2623,4,430378.3766803892
5,2209,2,340277.91886490723
3,2093,2,214319.81909099015
3,657,3,251568.3981047275
5,3982,5,459609.20814896974
3,3196,1,243716.37624672835
2,972,5,295542.15203995275
4,1598,4,315157.4125194219
1,2310,1,162856.43483911417
1,1128,1,107902.93028680382
4,4810,2,349968.4545542452
1,3229,3,237371.98785407955
1,3389,4,255773.75430002259
2,4917,5,350299.1449099814
4,2489,3,331011.731711595
5,2466,5,435931.0138234426
4,2460,3,360033.9605038421
3,2111,4,316805.20580726926
3,1031,3,262440.32680257456
4,3901,1,287236.1525839318
1,4519,4,246111.6900499087
2,2901,5,326358.360208871
3,3848,2,290168.6413992183
5,982,3,372873.9178599454
2,4588,4,331604.69316836627
5,4928,4,469914.07237931096
1,1073,5,281279.79269578896
5,3005,3,389182.01663381443
5,1360,2,324720.7060114911
3,4353,4,341320.6096750233
1,1833,4,247720.57460690016
5,3891,1,356138.3234432264
2,674,5,311573.5104729015
4,4777,4,409373.86317371693
4,1767,1,234228.232589278
3,3477,4,366235.3252827351
5,2180,4,426925.997260371
2,796,3,230172.55905288484
2,4145,5,355148.5701513508
5,899,5,381627.0795301686
5,4452,5,444708.9933803893
1,3753,4,283081.1482697608
4,4729,4,402787.43913088803
5,2739,5,450985.0308077013
5,4334,1,334259.10168788006
2,3914,1,253678.26960711568
3,2235,2,263426.30071041954
4,1566,1,290426.63162434613
4,1996,4,349577.8773416825
4,1354,2,287520.36250525306
1,2778,4,265014.34302490635
4,2585,3,310924.26887762104
2,3160,1,224870.86545728022
5,3489,5,453255.4367990255
2,2057,5,292159.7759280425
1,3534,3,262668.756471175
1,965,3,224477.9597556527
2,1727,4,292322.7099348752
3,1273,5,330206.5816170589
3,4555,2,278375.0062553194
1,2153,1,165129.00329003696
3,1013,5,323553.70208949957
2,2728,5,316746.6976583729
1,1165,1,140830.76467111916
4,4651,1,304587.0825383605
3,3918,1,272387.3339403931
3,2294,4,320517.9307755895
2,3597,3,267365.3168518701
2,2478,5,321735.781654701
2,2472,1,227449.20330737933
3,3182,3,312821.7932532423
3,552,1,208668.9021213018
1,4106,2,226964.17646293752
3,831,3,249102.78915195217
1,3413,3,273835.5606374852
2,3115,1,215161.03505350888
4,1966,1,271105.23742933606
3,3989,2,258872.77588843287
2,3674,4,309668.05669113394
4,1451,2,253234.55699613548
2,3990,2,259233.30159407476
4,3634,3,340507.9675030213
3,4476,1,271225.7826535497
2,596,1,144121.40556833727
3,1815,3,291058.36118890235
1,1682,5,251244.29112784297
2,627,5,283799.065769545
4,859,4,327269.9269220255
2,4541,5,350291.84382819553
5,2913,5,438393.76784420985
5,1928,5,442925.4436628725
1,1220,1,167186.87047407226
2,4867,4,306386.75172356894
2,3660,5,324282.89656751655
4,679,4,341428.55699297134
4,977,3,335030.8860790489
4,2015,5,359338.1813674694
2,964,3,231394.34217441618
2,1790,5,297011.79467991105
5,3720,3,417285.01364331506
3,2665,1,187944.8836164517
4,1010,2,287051.0531554978
3,1311,5,306776.47237265774
3,4775,5,356870.9319058936
1,606,3,207634.12354818845
2,2413,2,163703.14931247616
2,1142,3,258393.69229916003
5,2873,2,312907.18642116967
2,4284,2,269380.9524972777
1,3722,3,248479.9240895352
2,728,4,236654.09375820457
4,3694,1,310034.91052617994
4,4626,2,345865.85383592884
5,3614,1,339636.2147058329
4,2464,5,400027.9665898375
1,2154,3,210810.52657043413
2,3287,2,259340.84351036337
3,549,2,233779.31430845772
2,789,4,265833.7683748203
1,856,5,256384.51507047468
2,4124,1,262033.59428555798
2,2429,2,212407.08123015997
4,4104,5,411589.1050798912
1,1402,3,186444.3467220635
4,919,2,305742.0239885201
5,4888,2,369175.63724663336
5,3957,3,388072.54369586497
1,4511,4,298284.38867565827
1,690,3,213423.08484792378
5,2631,5,435892.76785963256
3,4313,2,282831.42508278386
5,2031,2,354781.4492071606
2,1270,4,262051.36292616438
5,1677,3,333828.4216548785
5,4277,2,384533.84313163563
4,1461,3,359184.6370858001
1,1088,4,249335.8326827688
4,2859,5,431498.3920801213
4,1133,2,284202.0710124254
4,3271,4,370159.7208972879
2,4389,2,229144.78111103948
1,1695,1,117892.43865810847
5,661,3,372309.6364271942
2,4317,1,227151.12164737322
4,4877,5,432352.2275840138
2,3450,2,249805.01750332073
2,4007,2,275094.26628514286
4,4157,3,373800.67894235055
4,2651,3,345061.6096615163
2,1042,4,279195.051572606
2,1287,2,215793.92238893925
1,2010,1,155680.10798030577
1,2869,4,232400.46255042247
4,1174,1,243789.9092024735
4,1285,5,397816.1313288938
2,2652,1,176150.52133610775
3,2726,3,305532.9087455948
1,657,3,204587.86205033984
3,3415,1,283959.9680242381
